0 0.148650
2 0.141794
3 0.111645
8 0.106636
10 0.097907
11 0.088866
12 0.087178
13 0.082001
19 0.074349
22 0.071762
28 0.070984
29 0.067100
32 0.063889
35 0.060852
47 0.060311
51 0.057715
57 0.057674
69 0.056975
71 0.055104
72 0.054599
79 0.051606
81 0.047361
96 0.043735
130 0.042860
156 0.041348
165 0.040594
175 0.040276
191 0.038484
201 0.036968
236 0.034109
268 0.033385
300 0.033380
343 0.032229
350 0.030681
371 0.029634
442 0.027206
478 0.027116
480 0.025910
490 0.023732
538 0.021188
581 0.020444
592 0.019572
616 0.018942
619 0.017586
640 0.017514
643 0.016534
659 0.016006
669 0.014620
690 0.014463
725 0.013404
726 0.011487
774 0.011136
779 0.010934
782 0.010693
798 0.010457
800 0.009596
808 0.009034
849 0.008613
888 0.008084
896 0.007300
900 0.007226
908 0.006963
910 0.006660
923 0.006613
925 0.006533
951 0.005947
972 0.005321
985 0.004402
999 0.003864
1050 0.003790
1058 0.003764
1071 0.003516
1087 0.003142
1141 0.002926
1148 0.002521
1151 0.002206
1168 0.002203
1265 0.001975
1314 0.001679
1398 0.001635
1400 0.001517
1424 0.001300
1444 0.001238
1465 0.001230
1499 0.001109
1531 0.000974
1553 0.000873
1615 0.000800
1648 0.000790
1657 0.000713
1765 0.000702
1766 0.000580
1920 0.000550
1980 0.000467
2007 0.000447
2020 0.000434
2023 0.000418
2029 0.000384
2062 0.000363
2148 0.000342
2325 0.000333
2326 0.000278
2336 0.000258
2357 0.000246
2391 0.000231
2392 0.000222
2436 0.000189
2497 0.000184
2553 0.000184
2586 0.000170
2604 0.000169
2613 0.000166
2621 0.000153
2635 0.000139
2866 0.000133
2888 0.000121
2891 0.000119
2896 0.000105
3005 0.000091
3006 0.000083
3192 0.000079
3220 0.000075
3265 0.000072
3350 0.000071
3417 0.000070
3460 0.000064
3495 0.000061
3511 0.000058
3550 0.000058
3667 0.000054
4107 0.000046
4174 0.000042
4198 0.000039
4299 0.000039
4325 0.000038
4356 0.000037
4475 0.000036
4490 0.000031
4542 0.000029
4606 0.000029
4692 0.000026
4720 0.000024
5068 0.000019
5392 0.000017
5804 0.000017
5849 0.000016
5895 0.000014
6036 0.000010
7072 0.000009
7235 0.000009
7782 0.000009
7868 0.000007
8013 0.000007
8346 0.000006
9474 0.000006
9541 0.000006
9556 0.000006
9589 0.000006
9851 0.000005
9992 0.000005
10609 0.000005
10656 0.000005
10789 0.000005
10797 0.000004
10884 0.000004
11823 0.000004
11937 0.000004
12095 0.000004
12128 0.000003
12394 0.000003
12494 0.000003
12976 0.000003
13273 0.000003
13610 0.000002
15154 0.000002
17408 0.000002
18597 0.000002
19367 0.000002
20508 0.000002
20641 0.000001
21240 0.000001
21478 0.000001
21632 0.000001
23300 0.000001
23479 0.000001
23533 0.000001
25209 0.000001
26254 0.000001
26550 0.000001
27660 0.000001
28672 0.000001
28985 0.000001
29620 0.000001
29982 0.000001
30471 0.000001
31095 0.000001
31141 0.000001
31383 0.000001
31514 0.000001
34515 0.000001
35247 0.000001
37841 0.000001
39745 0.000001
42503 0.000001
43160 0.000000
45107 0.000000
47870 0.000000
47966 0.000000
