0 0.142396
3 0.133314
5 0.130776
7 0.124843
8 0.105841
10 0.097541
13 0.096473
14 0.093711
15 0.090659
19 0.087073
22 0.083216
24 0.081398
25 0.076723
31 0.074127
36 0.073767
41 0.068994
57 0.067865
59 0.066989
62 0.061644
64 0.061544
72 0.058027
77 0.055260
95 0.048235
148 0.047929
171 0.045077
190 0.044861
194 0.042219
249 0.041881
255 0.039035
295 0.038727
299 0.036556
336 0.035734
341 0.034867
378 0.033709
415 0.032468
420 0.031708
439 0.031698
494 0.030356
530 0.028971
588 0.028341
592 0.027710
596 0.026674
598 0.025633
660 0.024623
696 0.023774
701 0.023693
732 0.022829
740 0.022782
742 0.021630
745 0.020856
846 0.020432
850 0.020131
854 0.018437
906 0.018311
909 0.017405
917 0.016999
925 0.015076
988 0.014102
989 0.014046
1057 0.013470
1064 0.012046
1104 0.012011
1132 0.011277
1227 0.010922
1235 0.010614
1278 0.010549
1308 0.010020
1327 0.009794
1328 0.009454
1329 0.009199
1332 0.008885
1401 0.008872
1443 0.008685
1469 0.008308
1470 0.007864
1519 0.007752
1520 0.007736
1522 0.006727
1594 0.005503
1633 0.004831
1796 0.004803
1811 0.004621
1812 0.004301
1876 0.004092
1893 0.003777
1986 0.003761
2011 0.003390
2038 0.003373
2055 0.003328
2066 0.002944
2084 0.002918
2238 0.002689
2243 0.002606
2283 0.002401
2348 0.002083
2427 0.001829
2471 0.001585
2498 0.001560
2514 0.001503
2521 0.001306
2567 0.001300
2607 0.001202
2683 0.001112
2707 0.001085
2710 0.001066
2777 0.001066
3061 0.001010
3280 0.000982
3306 0.000905
3315 0.000826
3338 0.000728
3520 0.000669
3785 0.000602
3845 0.000581
3852 0.000558
3885 0.000541
3921 0.000445
3994 0.000414
4271 0.000413
4275 0.000395
4276 0.000379
4278 0.000373
4290 0.000371
4308 0.000338
4358 0.000324
4388 0.000299
4403 0.000268
4558 0.000267
4571 0.000241
4599 0.000225
4821 0.000221
4822 0.000218
4824 0.000215
4828 0.000213
4852 0.000205
4853 0.000202
4856 0.000181
4902 0.000180
4911 0.000178
5218 0.000168
5228 0.000164
5240 0.000138
5242 0.000129
5402 0.000128
5422 0.000127
5425 0.000107
5749 0.000101
5757 0.000097
5763 0.000092
5857 0.000082
5910 0.000081
6117 0.000074
6185 0.000071
6308 0.000067
6480 0.000066
6700 0.000066
6741 0.000060
6761 0.000055
7083 0.000052
7298 0.000043
7360 0.000041
7612 0.000038
8653 0.000038
8746 0.000037
8748 0.000035
8994 0.000029
9312 0.000028
9315 0.000025
9435 0.000023
9597 0.000022
9641 0.000022
9908 0.000021
9968 0.000021
