0 0.144977
2 0.132512
3 0.127735
4 0.122969
6 0.120020
7 0.100325
11 0.092125
13 0.088089
14 0.085198
15 0.082959
16 0.081175
17 0.079361
18 0.076627
21 0.068898
30 0.068068
31 0.063563
39 0.063230
42 0.062982
46 0.062823
48 0.057643
60 0.056621
66 0.052932
76 0.052885
93 0.052709
94 0.051383
96 0.047338
110 0.046389
111 0.045254
116 0.043142
130 0.041172
139 0.039107
187 0.039015
190 0.034936
258 0.033587
294 0.032192
302 0.032008
349 0.030209
385 0.029571
390 0.028964
459 0.027087
467 0.025746
475 0.025600
496 0.023274
563 0.022501
572 0.021198
590 0.020754
593 0.020264
613 0.019970
628 0.019309
639 0.018389
657 0.017660
671 0.016229
681 0.015568
696 0.015425
710 0.014040
740 0.013985
746 0.013660
765 0.013465
774 0.012583
798 0.012185
799 0.011840
811 0.011764
817 0.011140
825 0.010718
858 0.009545
875 0.009435
892 0.008976
910 0.008408
928 0.007835
988 0.006699
1039 0.006318
1049 0.005888
1066 0.005414
1073 0.005173
1113 0.004998
1119 0.004850
1121 0.004757
1136 0.004525
1143 0.004448
1147 0.004122
1151 0.004059
1165 0.004034
1179 0.003664
1183 0.003654
1190 0.003307
1198 0.003074
1239 0.002984
1243 0.002570
1299 0.002185
1319 0.002145
1337 0.001984
1376 0.001698
1400 0.001494
1433 0.001332
1478 0.001296
1484 0.001289
1520 0.001200
1538 0.001041
1544 0.001025
1560 0.000961
1618 0.000853
1641 0.000816
1647 0.000674
1721 0.000668
1782 0.000641
1799 0.000531
1866 0.000463
1947 0.000457
1957 0.000451
1958 0.000445
1961 0.000386
2075 0.000335
2141 0.000292
2208 0.000273
2213 0.000238
2284 0.000238
2285 0.000227
2286 0.000212
2290 0.000209
2365 0.000205
2405 0.000198
2461 0.000170
2531 0.000165
2546 0.000158
2570 0.000141
2610 0.000134
2662 0.000131
2689 0.000130
2737 0.000128
2750 0.000125
2862 0.000120
2887 0.000106
2918 0.000097
3019 0.000094
3055 0.000091
3101 0.000091
3144 0.000084
3153 0.000079
3182 0.000061
3334 0.000056
3401 0.000055
3583 0.000053
3613 0.000051
3631 0.000049
3798 0.000043
3877 0.000038
3886 0.000035
4481 0.000028
4583 0.000025
4824 0.000023
4987 0.000022
4998 0.000019
5277 0.000019
5453 0.000019
5457 0.000019
5683 0.000018
5685 0.000018
5699 0.000018
5712 0.000016
5762 0.000012
6711 0.000011
6740 0.000010
7142 0.000009
7252 0.000008
7808 0.000008
7966 0.000008
7971 0.000007
8399 0.000007
8486 0.000007
9028 0.000007
9070 0.000006
9150 0.000006
9543 0.000005
9756 0.000005
