0 0.124155
6 0.114234
7 0.093731
11 0.092115
12 0.081987
13 0.081896
16 0.079400
17 0.074586
18 0.074528
25 0.071334
30 0.068036
31 0.067814
32 0.065543
37 0.062266
56 0.061184
62 0.058636
67 0.055654
85 0.052408
93 0.051517
97 0.048910
109 0.045896
125 0.045548
136 0.043078
166 0.042244
184 0.042186
187 0.040317
212 0.040061
256 0.039105
262 0.039000
274 0.038817
279 0.038674
302 0.038212
335 0.037457
342 0.036545
353 0.034827
357 0.033707
395 0.032169
423 0.031912
427 0.029407
467 0.029273
492 0.028863
522 0.026644
535 0.024658
596 0.023682
599 0.023394
606 0.020669
673 0.019348
745 0.017761
760 0.016543
776 0.014800
851 0.014308
867 0.013977
869 0.010669
874 0.010612
927 0.010414
930 0.008693
1015 0.008589
1047 0.008006
1049 0.006713
1116 0.006179
1138 0.005756
1229 0.005702
1284 0.005320
1293 0.004843
1302 0.004268
1337 0.004005
1338 0.003279
1391 0.002350
1514 0.002138
1517 0.001918
1663 0.001604
1774 0.000961
1830 0.000858
2084 0.000808
2129 0.000648
2158 0.000574
2408 0.000494
2518 0.000328
2537 0.000280
2665 0.000262
2768 0.000185
2806 0.000179
2859 0.000171
2995 0.000127
3201 0.000115
3801 0.000103
3969 0.000099
4321 0.000089
4361 0.000066
4386 0.000053
4404 0.000052
4780 0.000051
4853 0.000046
4901 0.000041
5378 0.000035
5780 0.000031
6584 0.000024
6586 0.000023
7790 0.000018
8451 0.000016
9665 0.000015
10271 0.000015
10710 0.000011
11826 0.000009
12856 0.000007
22326 0.000006
23433 0.000006
23709 0.000004
24176 0.000003
25432 0.000003
30268 0.000003
32159 0.000003
